@relation R_data_frame

@attribute PC1 numeric
@attribute PC2 numeric
@attribute PC3 numeric
@attribute PC4 numeric
@attribute PC5 numeric
@attribute PC6 numeric
@attribute PC7 numeric
@attribute PC8 numeric
@attribute PC9 numeric
@attribute PC10 numeric
@attribute PC11 numeric
@attribute PC12 numeric
@attribute PC13 numeric
@attribute PC14 numeric
@attribute PC15 numeric
@attribute PC16 numeric
@attribute PC17 numeric
@attribute PC18 numeric
@attribute PC19 numeric
@attribute PC20 numeric
@attribute PC21 numeric
@attribute PC22 numeric
@attribute PC23 numeric
@attribute PC24 numeric
@attribute PC25 numeric
@attribute PC26 numeric
@attribute PC27 numeric
@attribute PC28 numeric
@attribute PC29 numeric
@attribute PC30 numeric
@attribute PC31 numeric
@attribute PC32 numeric
@attribute PC33 numeric
@attribute PC34 numeric
@attribute PC35 numeric
@attribute PC36 numeric
@attribute PC37 numeric
@attribute PC38 numeric
@attribute PC39 numeric
@attribute PC40 numeric
@attribute PC41 numeric
@attribute PC42 numeric
@attribute PC43 numeric
@attribute PC44 numeric
@attribute PC45 numeric
@attribute PC46 numeric
@attribute PC47 numeric
@attribute PC48 numeric
@attribute PC49 numeric
@attribute PC50 numeric
@attribute PC51 numeric
@attribute PC52 numeric
@attribute PC53 numeric
@attribute PC54 numeric
@attribute PC55 numeric
@attribute PC56 numeric
@attribute PC57 numeric
@attribute PC58 numeric
@attribute PC59 numeric
@attribute PC60 numeric
@attribute Class {M,R}
@attribute IsCC {FALSE,TRUE}

@data
3.130665,-2.355801,-2.332204,-1.362339,-1.596539,0.035209,-0.483225,-0.519972,0.452656,0.141232,0.041525,0.619877,0.258205,-0.167033,0.201838,-0.17422,-0.733464,-0.262945,-0.56221,0.316898,-0.13892,-0.742508,-0.014338,-0.300156,-0.22034,0.401052,0.557283,-0.193582,-0.161057,-0.164474,0.328691,-0.399906,-0.110385,-0.101862,0.334238,-0.461468,0.540587,0.091,0.018036,-0.148697,-0.428189,0.206387,-0.015967,0.188739,0.405728,0.183759,-0.174044,0.179743,-0.017848,-0.079281,-0.100356,0.133886,0.284574,0.149494,0.003148,0.074904,-0.053401,-0.022379,-0.054414,-0.007128,M,TRUE
3.070642,-1.222209,-3.804005,0.099485,-0.114755,-0.412749,-0.887244,-0.129662,0.465786,0.784279,-0.236373,-0.14955,0.073305,0.215276,0.414232,0.05899,0.362996,-0.56383,0.25177,-0.358842,0.213021,0.166038,0.162022,0.064419,-0.765143,-0.434575,-0.223279,-0.096338,0.36045,-0.243187,-0.042846,-0.357603,0.232355,0.047689,-0.223843,0.059892,0.051118,-0.176875,0.106832,-0.085963,0.039207,0.318016,-0.099002,0.228845,0.130235,-0.223116,0.012712,0.025054,0.091803,0.142389,-0.240704,0.073851,0.016593,0.123979,-0.058381,-0.084033,-0.087785,-0.096652,0.009601,-0.022066,M,TRUE
3.849632,-0.577775,-3.851614,0.013168,0.030312,-0.082742,-0.959458,-0.448023,0.325854,0.785507,0.071774,-0.614866,-0.050855,0.369875,0.179365,-0.135415,1.11029,-1.251346,0.273921,-0.31241,0.731366,-0.518242,-0.837174,-0.397576,0.013725,-0.490131,-0.021959,-0.167406,0.674677,-0.053417,0.423844,0.00897,0.305447,-0.174255,-0.125753,0.467159,-0.053705,-0.107021,0.169883,-0.204295,-0.163303,0.259803,0.176869,0.147157,0.03048,0.104901,-0.072731,0.059985,0.062981,0.244669,-0.330053,0.012495,0.058627,0.034063,-0.042876,0.022962,0.005577,-0.12563,-0.001483,-0.012593,M,TRUE
3.606506,-1.331822,-3.004011,0.331815,-0.02434,-0.000681,-1.529788,-0.042135,-0.01418,1.293071,-0.513698,0.727269,0.141812,0.72588,-0.440728,0.651266,0.111208,-0.294819,-0.072581,-0.018255,0.287628,-0.342988,-0.45664,-0.310203,-0.248344,0.232557,0.3262,-0.043438,0.233293,0.076686,-0.376701,-0.254962,0.061021,-0.103405,0.162525,0.069968,0.36035,-0.149202,-0.097911,0.153184,-0.197417,0.553952,0.294593,0.240546,-0.124926,-0.055938,-0.111663,0.204556,0.091846,0.084117,-0.012751,0.099303,0.108807,0.053866,-0.080219,0.018229,0.027088,-0.081133,-0.022881,-0.031867,M,TRUE
3.471708,-1.141512,-3.116209,0.254857,-0.610071,0.274352,-1.464023,-0.139276,0.257816,1.019991,0.074561,0.033766,0.223768,0.910616,-0.242943,0.031457,0.387933,-0.285086,0.234873,-0.479438,0.39047,0.165042,0.211267,0.064233,-0.294504,0.049409,-0.075079,0.026747,0.039773,-0.166979,0.145095,-0.10954,0.333875,-0.085456,-0.251288,0.068072,0.45008,-0.125303,-0.070582,0.003456,0.028675,0.380294,0.03011,0.085671,-0.06714,-0.114977,-0.024634,-0.070314,0.150798,0.112708,-0.159186,0.032285,0.068952,0.135964,-0.116641,-0.013998,0.022094,-0.108891,0.033571,-0.042089,M,TRUE
3.929528,-0.697188,-2.413824,-0.234854,-0.63212,0.580302,-1.153672,-0.90828,0.606234,1.045595,-0.290239,0.102532,-0.745164,0.69468,-0.60449,-0.166496,0.08398,-0.223122,0.277934,-0.032506,0.450076,-0.029001,-0.019384,-0.537335,-0.100812,0.740957,-0.921983,0.180775,0.496841,-0.111617,-0.922374,0.177357,0.647298,-0.045882,-0.058741,0.061813,-0.059451,-0.508043,-0.589319,0.604858,-0.058726,-0.150217,-0.303871,-0.136978,-0.533999,-0.071533,-0.074894,-0.176006,0.284076,0.16763,0.021354,0.02856,-0.000346,-0.125804,-0.101013,-0.110244,0.097737,0.041794,0.021742,-0.003037,M,TRUE
3.116955,0.186614,-3.801667,-1.005235,0.158689,0.568554,-1.043881,-0.478454,-0.504339,0.412012,0.846321,-0.293861,0.223415,0.875641,0.041158,-0.116184,0.645381,-0.054076,0.214362,-0.561324,1.699471,-0.715793,0.25059,-0.138769,0.197036,0.424269,-0.416587,0.181382,0.062307,0.232081,-0.3054,-0.077633,0.148291,0.230237,-0.538592,0.428523,0.508359,-0.649404,0.219694,0.180179,-0.190507,-0.024867,0.174687,0.02218,-0.0348,0.194372,0.000015,0.002942,0.076487,0.032473,-0.253203,0.075864,-0.058173,-0.083807,0.040385,-0.083576,0.021269,-0.03646,-0.033752,0.066875,M,TRUE
3.59853,0.155538,-3.460837,-0.797298,-0.573,0.15814,-1.307915,-0.094351,-0.40007,0.666349,0.325013,0.023764,0.330588,0.662044,-0.192453,0.374587,-0.077748,-0.704121,0.18082,0.105238,0.950952,-0.570192,0.34551,0.200476,0.14915,0.383795,0.180742,-0.092322,0.15909,0.184451,-0.17842,0.35754,-0.065787,-0.527687,0.038755,0.131543,0.250066,0.36653,0.050878,-0.050178,0.133606,0.120386,-0.054684,0.283546,0.148947,0.092731,-0.194659,-0.007697,0.307032,-0.055704,-0.206838,0.165167,0.00377,0.028325,-0.084328,-0.053266,-0.009904,-0.018248,-0.041868,-0.042956,M,TRUE
1.835786,-0.887133,-2.481882,-1.856691,-2.671988,1.26779,-0.316355,-0.12889,-0.446665,-0.483045,1.483773,1.329709,1.016887,-0.077625,-0.327263,-1.184965,1.225365,1.224785,-0.062207,-0.380331,0.18411,0.336866,-0.26189,0.400657,0.229894,-0.852077,1.217716,0.100809,-0.372997,0.61656,0.272032,0.335637,0.382445,0.110056,-0.042653,0.134018,-0.211888,-0.343299,-0.101066,-0.0734,-0.228557,0.197195,0.196834,-0.51923,0.425584,-0.21291,-0.192542,-0.059415,-0.146511,-0.204129,-0.000705,-0.166374,0.010882,0.0801,-0.308199,-0.175133,-0.069216,0.104911,-0.003512,0.052879,M,TRUE
1.203977,-0.96585,-3.106937,0.220849,-2.327988,1.085869,0.158789,-1.557598,-0.522877,-2.15197,1.45984,0.02738,0.098962,1.635881,-1.038361,-1.333913,1.251958,1.017798,-0.535249,-0.079513,0.287176,1.494094,1.083274,0.378963,0.52514,0.233246,-0.005109,-0.289445,-0.509275,0.411166,0.024597,-0.114371,-0.186133,0.472279,-0.33351,-0.456736,-0.057575,-0.010493,-0.348088,0.373844,-0.025092,-0.025022,-0.176219,-0.13887,-0.241848,0.101978,-0.033499,-0.132872,-0.176303,0.095228,0.102525,-0.125762,-0.173048,-0.064627,-0.110649,0.001197,-0.123696,0.127613,0.01851,0.046659,M,TRUE
2.957857,-2.74664,-2.482042,-0.486011,-2.145444,0.938355,0.712902,-0.055891,0.751776,-0.242102,0.737761,1.089377,0.813995,-0.214045,-1.093828,-0.790045,0.471963,0.844665,0.08015,-0.227251,0.038662,0.726103,1.223866,-0.05925,-0.077825,-0.266867,0.604689,-0.207062,-0.522987,0.034326,0.448427,-0.180215,-0.426137,-0.394278,-0.079386,-0.080175,-0.299928,0.233168,-0.000649,-0.353455,-0.214084,-0.161829,0.423712,-0.438914,0.683801,0.051789,0.080486,-0.319174,0.133019,-0.068659,-0.09419,0.083512,-0.120764,-0.254328,-0.038131,-0.065191,-0.062447,0.083061,0.010593,-0.022448,M,TRUE
2.284045,-2.745285,-2.376915,-0.128621,-2.768555,1.011157,0.606871,-1.561675,-0.315289,-0.45424,0.992335,1.796005,0.689073,-0.481995,-0.764739,0.213563,0.755043,0.419322,-0.871121,1.189295,0.497508,0.499913,-0.564032,0.691112,-0.082722,0.528356,0.151812,-0.074592,-0.198374,0.743183,0.582689,0.102112,-0.588935,-0.006113,0.513826,-0.160769,-0.721662,-0.057265,-0.184518,0.39768,-0.078368,-0.275894,0.107344,-0.609348,0.259388,-0.30182,0.112513,-0.291618,0.24374,-0.090481,-0.268884,-0.015896,0.006988,-0.135068,-0.152552,0.111192,0.06002,-0.049896,-0.094285,-0.014926,M,TRUE
3.104766,-1.844945,-2.413244,-0.37773,-1.667554,0.872066,-1.060561,-0.500355,-0.566102,0.388472,0.78069,0.853585,0.669061,0.189004,-0.546866,0.012992,0.379681,0.477123,-0.412415,0.404568,0.222215,0.830778,0.958054,0.783494,1.335142,0.387603,-0.207819,0.10419,0.308597,-0.372109,0.009908,-0.497787,-0.577476,-0.012186,-0.007079,-0.46343,0.089197,0.747135,-0.062007,-0.086753,0.424909,-0.220514,-0.214563,-0.083839,0.159087,-0.053605,0.28828,0.017513,0.007959,0.032352,0.13574,0.136523,-0.029178,0.26293,-0.027426,-0.100598,-0.066123,0.080436,0.034981,-0.020115,M,TRUE
3.222545,-2.272016,-1.691762,0.22135,-1.131085,0.965839,-0.65667,-0.755461,0.502374,0.549789,-0.457718,0.488025,-0.819728,1.317539,0.973517,-0.787035,0.342592,1.445575,-0.43204,0.884468,0.485333,-0.730374,0.317575,0.297408,0.824227,0.057223,0.150111,0.332457,0.491677,-0.595776,0.645637,-0.938551,0.236968,-0.21156,0.177386,0.24815,0.159534,-0.402341,-0.589591,0.028054,0.218958,-0.253858,-0.275501,-0.045688,-0.025592,0.023805,-0.259655,0.332964,-0.243955,-0.124593,-0.031527,0.127101,-0.368969,0.064945,0.167776,-0.012725,-0.040804,-0.049766,-0.101179,-0.00303,M,TRUE
